日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶)
2007/02/23,60.06,57.96,59.91
2007/02/22,59.45,55.87,58.98
2007/02/21,58.92,54.36,57.76
2007/02/20,58.22,54.24,55.81
2007/02/16,59.36,54.24,56.68
2007/02/15,58,54.5,54.77
2007/02/14,58.04,55.41,55.42
2007/02/13,59.04,54.36,55.99
2007/02/12,57.67,55.95,55.25
2007/02/09,59.72,56.38,57.51
2007/02/08,59.58,54.51,55.81
2007/02/07,57.82,55.67,57.54
2007/02/06,59.06,56.09,57.57
2007/02/05,58.64,55.64,58.49
2007/02/02,59.12,55.91,56.96
2007/02/01,57.39,54.86,57.33
2007/01/31,58.1,53.16,56.76
2007/01/30,56.81,50.81,55.33
2007/01/29,53.97,52.33,55.29
2007/01/26,54.8,51.42,55.61
2007/01/25,54.77,52.28,56.05
2007/01/24,54.83,51.73,55.52
2007/01/23,53.5,50.44,54.11
2007/01/22,51.18,50.79,54.33
2007/01/19,51.82,49.06,52.53
2007/01/18,50.49,50,50.46
2007/01/17,52.22,49.7,50.75
2007/01/16,51.3,50.38,50.98
2007/01/15,52.51,50.69,52.05
2007/01/12,52.51,50.09,50.31
2007/01/11,52.35,50.46,51.5
2007/01/10,53.71,52.47,51.62
2007/01/09,55.56,52.69,51.98
2007/01/08,56.2,53.7,52.52
2007/01/05,56.1,52.41,52.58
2007/01/04,55.72,55.36,54.33
2007/01/03,57.95,57.21,56.45
2006/12/29,61.06,57.85,60.22
2006/12/28,60.54,57.83,60.22
2006/12/27,60.35,58.58,60.6
2006/12/26,61.36,60.19,62.41
2006/12/22,61.92,59.71,62.41
2006/12/21,61.97,59.95,62.68
2006/12/20,63.23,59.65,63.13
2006/12/19,63.16,58.85,61.77
2006/12/18,62.22,60.29,62.35
2006/12/15,63.94,60.23,62.61
2006/12/14,62.52,58.95,62.44
2006/12/13,61.38,58.41,61.42
2006/12/12,61.03,59.21,62.58
2006/12/11,61.23,59.34,62.58
2006/12/08,62.04,60.33,64.01
2006/12/07,62.5,60.81,62.88
2006/12/06,62.2,61.25,63.6
2006/12/05,62.44,61.1,63.73
2006/12/04,62.45,61.67,63.66
2006/12/01,63.44,60.62,64.43
2006/11/30,63.14,60.33,64.28
2006/11/29,62.47,58.84,62.77
2006/11/28,61,58.19,61.11
2006/11/27,60.33,57.91,59.98
2006/11/24,58.45,57.31,60.59
2006/11/23,58.45,57.22,59.65
2006/11/22,58.45,57.87,58.89
2006/11/21,58.03,57.02,59.32
2006/11/20,56.46,56.46,57.98
2006/11/17,55.82,56.59,57
2006/11/16,56.27,58.64,56.75
2006/11/15,58.77,57.86,58.3
2006/11/14,58.29,59.22,56.46
2006/11/13,58.54,58.12,58.87
2006/11/10,59.6,59.22,60.62
2006/11/09,61.17,58.95,61.34
2006/11/08,59.84,57.7,59.56
2006/11/07,58.94,58.96,59.09
2006/11/06,60.03,57.4,58.75
2006/11/03,59.15,56.25,57.96
2006/11/02,57.89,56.65,57.34
2006/11/01,58.72,56.7,57.29
2006/10/31,58.74,56.7,57.05
2006/10/30,58.37,58.29,57.99
2006/10/27,60.76,58.08,59.33
2006/10/26,60.31,59.11,60.22
2006/10/25,59.11,57.71,58.65
2006/10/24,57.11,56.38,56.98
2006/10/23,57.22,56.38,55.92
2006/10/20,56.83,58.33,56.68
2006/10/19,58.36,57.5,57.95
2006/10/18,57.66,58.27,60.52
2006/10/17,58.94,58.98,56.4
2006/10/16,59.95,56.95,58.53
2006/10/13,58.58,56.73,58.74
2006/10/12,57.87,55.44,57.68
2006/10/11,57.6,55.92,57.49
2006/10/10,58.7,57.18,57.92
2006/10/09,59.97,57.56,58.83
2006/10/06,59.77,56.64,57.03
2006/10/05,60.21,56.41,58.31
2006/10/04,59.42,55.68,56.05
2006/10/03,58.94,56.85,56.27
2006/10/02,61.29,59.33,59.74
2006/09/29,62.92,58.75,59.24
2006/09/28,62.77,58.01,60.53
2006/09/27,62.97,57.8,57.63
2006/09/26,61.02,57.42,58.52
2006/09/25,61.46,56.39,57.56
2006/09/22,60.31,58.32,58.75
2006/09/21,61.42,56.11,59.08
2006/09/20,60.82,57.89,59.2
2006/09/19,62.02,61.09,62.5
2006/09/18,64.01,60.62,61.49
2006/09/15,63.54,59.98,60.29
2006/09/14,63.43,59.41,61.72
2006/09/13,64.18,59.83,61.43
2006/09/12,63.92,60.66,62.51
2006/09/11,65.85,61.06,62.64
2006/09/08,66.45,63.14,64.51
2006/09/07,67.33,63.79,64.39
2006/09/06,67.7,64.48,65.12
2006/09/05,68.81,65,66
2006/09/04,69.4,64.89,65.46
2006/09/01,69.4,66.82,67.15
2006/08/31,70.44,66.86,67.33
2006/08/30,70.19,66.58,65.95
2006/08/29,69.87,66.13,66.97
2006/08/28,70.77,67.68,68.18
2006/08/25,72.4,69.46,72.22
2006/08/24,72.25,67.99,71.03
2006/08/23,71.67,68.66,70.93
2006/08/22,72.99,69.17,71.97
2006/08/21,72.79,68.97,72.18
2006/08/18,71.45,68.19,71.37
2006/08/17,70.3,68.01,71.21
2006/08/16,72.13,69.04,72.7
2006/08/15,73.29,70.13,73.75
2006/08/14,73.77,69.1,73.88
2006/08/11,74.36,71.3,75.45
2006/08/10,74.16,71.6,76.13
2006/08/09,76.56,72.54,78.27
2006/08/08,76.47,72.54,77.83
2006/08/07,77.14,72.13,78.02
2006/08/04,74.92,70.77,76.58
2006/08/03,75.62,71.02,76.4
2006/08/02,75.97,71.56,77.57
2006/08/01,75.05,71.01,76.43
2006/07/31,74.56,69.54,74.64
2006/07/28,73.4,68.98,74.03
2006/07/27,74.7,70.06,75
2006/07/26,73.95,68.82,73.82
2006/07/25,73.41,70.02,72.62
2006/07/24,74.51,68.76,72.85
2006/07/21,74.04,69.61,72.8
2006/07/20,73.19,69.78,72.14
2006/07/19,72.77,70.02,71.69
2006/07/18,73.68,72.28,75
2006/07/17,75.51,71.84,75.33
2006/07/14,77.23,72.28,76.57
2006/07/13,76.7,70.55,75.43
2006/07/12,75,69.04,73
2006/07/11,74.26,69.25,73.22
2006/07/10,73.56,68.12,72.36
2006/07/07,74.04,70.18,74.36
2006/07/06,75.09,69.17,73
2006/07/05,75.24,68.46,72.84
2006/07/03,73.98,68.87,74.13
2006/06/30,73.98,68.35,73.29
2006/06/29,73.57,67.38,72.98
2006/06/28,72.24,67.07,71.72
2006/06/27,71.97,67.5,71.28
2006/06/26,71.85,65.98,69.72
2006/06/23,70.59,65.59,69.94
2006/06/22,70.59,65.79,69.75
2006/06/21,69.97,64.11,67.56
2006/06/20,68.84,64.79,67.58
2006/06/19,68.83,64.37,65.45
2006/06/16,68.99,61.68,65.99
2006/06/15,69.53,63.94,66.03
2006/06/14,68.99,62.99,65.52
2006/06/13,68.46,63.35,65.64
2006/06/12,70.26,65.93,68.37
2006/06/09,71.58,65.24,68.68
2006/06/08,70.3,62.55,66.44
2006/06/07,70.67,63.98,67.89
2006/06/06,72.45,65.61,67.93
2006/06/05,72.6,67.41,69.59
2006/06/02,72.33,65.65,68.58
2006/06/01,70.39,64.72,68.94
2006/05/31,71.32,65.26,67.54
2006/05/30,72.11,66.66,70.5
2006/05/29,71.49,65.09,69.7
2006/05/26,71.49,64.29,69.7
2006/05/25,70.97,63.85,68.42
2006/05/24,69.51,64.13,68.84
2006/05/23,69.28,65.5,69.34
2006/05/22,69.28,61.9,66.65
2006/05/19,68.59,62.77,66.68
2006/05/18,69.51,62.79,67.4
2006/05/17,68.6,64.76,67.46
2006/05/16,69.44,64.49,69.11
2006/05/15,69.32,64.26,68.97
2006/05/12,72.2,66.87,71.52
2006/05/11,73.38,67.86,72.33
2006/05/10,72.29,66.28,69.77
2006/05/09,71,65.77,70.67
2006/05/08,70.13,64.53,68.86
2006/05/05,70.45,65.95,70.87
2006/05/04,70.2,66.67,71.6
2006/05/03,72.54,69.06,73.68
2006/05/02,74.87,68.97,74.33
2006/05/01,73.96,66.02,72.73
2006/04/28,72.14,67.48,72.33
2006/04/27,71.23,66.81,71.81
2006/04/26,72.29,68.04,73.43
2006/04/25,72.88,68.69,72.77
2006/04/24,70.19,68.36,74.05
2006/04/21,73.83,67.73,73.78
2006/04/20,72.11,67.63,72.61
2006/04/19,72.43,66.63,72.52
2006/04/18,71.56,66.52,71.25
2006/04/17,70.56,65.75,70.54
2006/04/13,69.48,64.16,69.36
2006/04/12,68.78,64.15,69.07
2006/04/11,69.14,64.29,68.31
2006/04/10,68.7,63.15,67.94
2006/04/07,67.35,61.83,66.88
2006/04/06,67.85,62.82,67.85
2006/04/05,66.98,62.62,67
2006/04/04,66.14,62.51,65.84
2006/04/03,66.65,62.23,67.43
2006/03/31,66.66,61.18,66.12
2006/03/30,67.21,61.18,65.89
2006/03/29,66.56,59.95,64.82
2006/03/28,66.18,59.36,64.55
2006/03/27,64.22,58.45,62.75
2006/03/24,63.91,58.35,62.69
2006/03/23,63.37,58.3,61.53
2006/03/22,60.73,57.13,61.37
2006/03/21,60.53,56.33,59.99
2006/03/20,60.38,58.95,62.01
2006/03/17,62.73,59.57,63.41
2006/03/16,63.53,58.52,62.17
2006/03/15,62.13,59.2,63.11
2006/03/14,63.01,58.45,62.2
2006/03/13,61.83,56.17,60.4
2006/03/10,60.02,55.52,59.2
2006/03/09,60.53,55.65,58.62
2006/03/08,60.08,55.77,58.85
2006/03/07,61.69,59.68,60.21
2006/03/06,62.5,58.37,61.82
2006/03/03,63.73,60.61,64.29
2006/03/02,63.37,59.92,62.07
2006/03/01,62.13,59,60.67
2006/02/28,61.57,57.73,59.64
2006/02/27,61.16,58.51,59.4
2006/02/24,62.32,56.97,60.33
2006/02/23,58.13,55.55,58.88
2006/02/22,57.82,55.58,58.58
2006/02/21,60.91,56.35,59.59
2006/02/20,59.69,56.17,59.92
2006/02/17,59.69,54.91,57.91
2006/02/16,58.22,53.38,56.86
2006/02/15,57.41,54.3,57.64
2006/02/14,59.33,56.66,59.13
2006/02/13,61.05,56.11,59.11
2006/02/10,61.65,56.78,59.44
2006/02/09,62.43,58.3,60.67
2006/02/08,62.46,57.48,60.5
2006/02/07,63.05,59.28,61.54
2006/02/06,65.14,60.09,63.38
2006/02/03,65.41,59.07,62.51
2006/02/02,64.84,60.76,62.95
2006/02/01,66.72,61.17,66.18
2006/01/31,68.03,60.5,65.59
2006/01/30,68.41,60.5,65.13
2006/01/27,67.82,60.5,64.72
2006/01/26,66.12,59.72,62.9
2006/01/25,65.21,59.98,62.45
2006/01/24,66.6,60.73,63.84
2006/01/23,67.81,60.74,65.99
